species,decimalLatitude,decimalLongitude
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.2379,145.777
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.208,145.7491
Alectura lathami,-17.3078,145.8162
Alectura lathami,-17.3078,145.8162
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3038,145.8219
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3051,145.8072
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3186,145.8099
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3123,145.8023
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.3062,145.8013
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4756,145.6759
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4759,145.681
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4717,145.6817
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4694,145.6798
Alectura lathami,-17.4684,145.6712
Alectura lathami,-17.4684,145.6712
Alectura lathami,-17.4684,145.6712
Alectura lathami,-17.4684,145.6712
Alectura lathami,-17.4684,145.6712
Alectura lathami,-17.4684,145.6712
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.47,145.6746
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3378,145.7332
Alectura lathami,-17.3264,145.7393
Alectura lathami,-17.3264,145.7393
Alectura lathami,-17.3264,145.7393
Alectura lathami,-17.3264,145.7393
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
Alectura lathami,-17.3304,145.735
